MarriedID,EmpStatusID,FromDiversityJobFairID,Salary,Termd,State,Sex,HispanicLatino,EngagementSurvey,EmpSatisfaction,SpecialProjectsCount,DaysLateLast30,Absences,Internal_Transfer_Request,Avg_Overtime_Hours,Distance_From_Home_Km,Remote_Work_Frequency,Age,Tenure_Years,Years_Since_Last_Review,MaritalDesc_Married,MaritalDesc_Separated,MaritalDesc_Single,MaritalDesc_Widowed,CitizenDesc_Non-Citizen,CitizenDesc_US Citizen,RaceDesc_Asian,RaceDesc_Black or African American,RaceDesc_Hispanic,RaceDesc_Two or more races,RaceDesc_White,EmploymentStatus_Terminated for Cause,EmploymentStatus_Voluntarily Terminated,Department_Executive Office,Department_IT/IS,Department_Production       ,Department_Sales,Department_Software Engineering,Position_Administrative Assistant,Position_Area Sales Manager,Position_BI Developer,Position_BI Director,Position_CIO,Position_Data Analyst,Position_Data Analyst ,Position_Data Architect,Position_Database Administrator,Position_Director of Operations,Position_Director of Sales,Position_Enterprise Architect,Position_IT Director,Position_IT Manager - DB,Position_IT Manager - Infra,Position_IT Manager - Support,Position_IT Support,Position_Network Engineer,Position_President & CEO,Position_Principal Data Architect,Position_Production Manager,Position_Production Technician I,Position_Production Technician II,Position_Sales Manager,Position_Senior BI Developer,Position_Shared Services Manager,Position_Software Engineer,Position_Software Engineering Manager,Position_Sr. Accountant,Position_Sr. DBA,Position_Sr. Network Engineer,RecruitmentSource_Diversity Job Fair,RecruitmentSource_Employee Referral,RecruitmentSource_Google Search,RecruitmentSource_Indeed,RecruitmentSource_LinkedIn,RecruitmentSource_On-line Web application,RecruitmentSource_Other,RecruitmentSource_Website,PerformanceScore_Fully Meets,PerformanceScore_Needs Improvement,PerformanceScore_PIP
0,1,0,51908,0,MA,0,0,3.99,3,0,0,14,0.0,6.7,39.7,0,35,12.572210814510608,7.167693360711842,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
0,1,0,61242,0,MA,0,0,4.1,3,0,0,7,0.0,13.2,6.3,1,-46,13.357973990417522,7.1594798083504445,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
0,1,0,45069,0,MA,0,0,4.3,5,0,0,7,0.0,13.9,17.7,0,-40,12.457221081451062,7.060917180013689,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
0,1,0,60724,0,MA,0,0,4.6,4,0,0,11,0.0,5.5,35.0,0,40,14.69678302532512,7.052703627652293,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
0,1,0,60436,0,MA,0,0,5.0,5,0,0,9,0.0,10.3,24.3,0,-38,12.188911704312115,7.148528405201916,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
1,5,0,46837,1,MA,1,0,4.7,4,0,0,9,0.0,7.2,24.1,1,-33,6.4750171115674195,8.082135523613964,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,3,0,105700,0,MA,0,0,3.75,3,5,0,2,0.0,12.2,7.2,4,40,11.19233401779603,7.091033538672143,True,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
0,1,0,63322,0,MA,0,0,4.3,3,0,0,1,0.0,5.5,15.5,0,-43,11.690622861054072,7.175906913073238,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1,5,0,61154,1,MA,0,0,4.0,4,0,0,4,0.0,7.8,27.6,0,40,5.223819301848049,10.113620807665983,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0,5,0,68999,1,PA,0,0,4.5,5,0,0,2,0.0,14.4,48.7,1,37,2.461327857631759,12.960985626283367,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
0,1,0,50482,0,MA,1,0,3.07,4,0,0,10,0.0,1.0,17.6,0,50,12.457221081451062,7.143052703627652,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
0,1,0,65310,0,CO,1,0,4.3,5,0,0,13,0.0,12.3,18.4,2,47,12.572210814510608,7.145790554414784,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
1,1,0,250000,0,MA,0,1,4.83,3,0,0,10,0.0,8.6,38.1,1,-28,13.702943189596168,7.1594798083504445,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
1,5,0,54005,1,MA,0,0,3.6,5,0,0,16,0.0,10.2,8.2,0,-47,3.6878850102669403,11.041752224503764,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
1,5,0,45433,1,MA,0,0,3.49,4,0,0,6,0.0,9.1,14.8,1,-44,2.2888432580424367,13.122518822724162,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
0,1,0,46654,0,MA,1,0,3.1,3,0,0,3,0.0,9.4,14.1,0,49,12.073921971252567,7.104722792607803,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
1,1,0,63973,0,MA,1,0,3.38,3,0,0,17,0.0,6.7,21.8,0,46,15.178644763860369,7.148528405201916,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
0,1,1,71339,0,NY,1,1,3.65,5,0,0,20,0.0,13.9,22.5,2,-43,15.025325119780971,7.1594798083504445,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
1,3,0,93206,0,MA,1,0,4.46,5,6,0,7,0.0,1.5,37.6,4,40,11.345653661875428,7.186858316221766,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False
1,4,0,82758,1,MA,1,0,4.78,4,0,0,9,0.0,14.7,13.1,0,-46,4.919917864476386,11.080082135523615,True,False,False,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
0,5,0,66074,1,MA,0,0,4.52,3,0,0,20,0.0,8.2,29.2,0,47,1.2265571526351813,12.06570841889117,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
1,1,0,46120,0,MA,1,0,5.0,5,0,0,13,0.0,7.6,42.0,1,40,13.683778234086242,7.110198494182067,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
0,1,0,64520,0,MA,1,0,5.0,4,4,0,3,0.0,12.2,11.4,1,42,12.188911704312115,7.1594798083504445,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
1,5,0,61962,1,MA,1,0,4.9,3,0,0,20,0.0,10.7,14.7,0,42,1.0349075975359343,13.065023956194388,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
0,1,0,81584,0,MA,0,0,4.1,5,7,0,2,0.0,6.9,45.5,4,39,9.451060917180014,7.184120465434634,False,False,True,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
0,5,0,63676,1,MA,0,0,4.88,3,0,0,17,0.0,12.1,14.3,0,47,6.896646132785763,8.70362765229295,False,False,True,False,False,True,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1,1,0,93046,0,MA,1,0,4.1,4,0,0,20,0.0,9.3,39.5,3,42,10.193018480492814,7.129363449691992,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1,1,0,64738,0,MA,1,0,4.1,3,0,0,10,0.0,2.9,45.2,0,44,13.83709787816564,7.060917180013689,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
0,1,0,70468,0,UT,1,0,4.53,3,0,0,16,0.0,0.8,8.4,2,38,13.875427789185489,7.12662559890486,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
1,1,0,77915,0,MA,0,0,4.1,3,0,0,11,0.0,7.8,48.5,0,45,12.457221081451062,7.148528405201916,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1,5,0,52624,1,MA,0,0,3.18,4,0,0,16,0.0,12.5,8.5,0,45,7.227926078028747,8.038329911019849,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
1,3,0,63450,0,MA,1,0,4.0,3,0,0,7,0.0,7.3,25.7,0,47,12.687200547570157,7.0718685831622174,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
0,1,1,51777,0,CT,0,1,4.64,4,5,0,14,0.0,7.7,45.3,2,38,15.148528405201917,7.137577002053388,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
0,5,0,67237,1,MA,0,0,4.65,4,0,0,15,0.0,2.6,27.2,0,50,3.189596167008898,9.763175906913073,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
0,1,0,73330,0,MA,0,0,4.2,4,0,0,19,0.0,8.7,11.5,1,44,12.572210814510608,7.08829568788501,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1,3,0,52057,0,MA,0,0,5.0,3,0,0,6,0.0,14.8,39.2,0,-49,11.077344284736482,7.143052703627652,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
0,5,1,47434,1,MA,0,1,5.0,4,0,0,17,0.0,11.8,3.6,1,-47,4.0191649555099245,11.11567419575633,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
0,5,0,52788,1,MA,1,0,3.08,4,0,0,18,0.0,8.0,39.1,0,-46,5.004791238877481,8.955509924709103,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
0,1,0,45395,0,MA,0,0,4.6,4,0,0,14,0.0,7.6,7.1,0,40,12.188911704312115,7.049965776865161,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
1,2,0,62385,0,MA,0,0,5.0,3,0,0,4,0.0,0.9,6.2,1,50,9.845311430527037,7.148528405201916,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
1,5,0,68407,1,MA,0,0,5.0,4,0,0,16,0.0,12.0,13.0,0,40,1.1252566735112937,13.702943189596168,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
1,1,0,61349,0,MA,0,0,4.1,3,0,0,11,0.0,2.3,22.9,0,-48,12.342231348391513,7.145790554414784,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
0,1,0,105688,0,MA,0,0,4.5,5,4,0,14,0.0,3.5,30.0,3,39,12.342231348391513,7.167693360711842,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
1,1,0,54132,0,MA,0,0,5.0,4,0,0,8,0.0,14.3,2.1,0,49,14.792607802874743,7.17864476386037,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
0,1,0,55315,0,MA,0,0,5.0,5,0,0,16,0.0,3.4,40.5,1,39,10.962354551676933,7.101984941820671,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
1,1,0,62810,0,MA,0,0,3.93,3,0,0,20,0.0,9.5,9.9,0,39,13.1854893908282,7.123887748117728,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1,2,0,63291,0,TX,1,0,3.4,4,0,0,7,0.0,13.5,1.6,3,42,9.69199178644764,7.12662559890486,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
0,5,1,62659,1,MA,0,0,4.18,4,0,0,17,0.0,4.0,49.7,0,-42,4.610540725530458,10.108145106091717,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
0,1,0,55688,0,MA,0,0,5.0,4,0,0,10,0.0,13.2,49.4,1,50,10.962354551676933,7.148528405201916,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0,1,0,83667,0,MA,1,1,4.37,3,0,0,2,0.0,7.8,24.6,0,45,13.579739904175222,7.167693360711842,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
0,5,0,55800,1,MA,1,0,3.0,2,0,6,6,0.0,9.1,14.4,1,41,3.055441478439425,13.166324435318275,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
1,1,0,58207,0,MA,1,0,3.7,3,0,0,14,0.0,10.1,31.1,0,34,14.354551676933607,7.184120465434634,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
1,1,1,157000,0,MA,1,1,2.39,3,6,4,13,0.0,3.9,25.9,2,40,14.080766598220396,7.060917180013689,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
0,1,0,72460,0,MA,0,0,4.7,3,0,0,1,0.0,1.9,43.6,0,-44,12.840520191649555,7.167693360711842,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
0,3,1,72106,0,MA,1,0,4.1,4,0,0,12,0.0,8.1,35.6,0,50,14.182067077344286,7.121149897330596,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
1,1,0,52599,0,MA,0,0,3.81,3,6,0,6,0.0,7.8,9.6,5,47,11.077344284736482,7.091033538672143,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0,1,0,63430,0,MA,0,0,4.4,4,0,0,18,0.0,3.1,13.6,1,42,12.955509924709103,7.1594798083504445,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
0,1,0,74417,0,MA,1,0,4.29,5,0,0,11,0.0,12.9,37.6,0,-48,12.840520191649555,7.129363449691992,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
0,1,0,57575,0,MA,1,0,4.1,4,0,0,13,0.0,2.1,7.8,1,46,12.687200547570157,7.145790554414784,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
0,1,0,87921,0,MA,1,0,5.0,3,6,0,17,0.0,10.9,35.2,3,-44,9.092402464065708,7.052703627652293,False,False,True,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
0,5,1,50470,1,MA,1,0,4.3,3,0,0,19,0.0,14.6,13.3,0,37,2.521560574948665,13.037645448323067,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
1,5,0,46664,1,MA,1,0,3.18,3,0,0,10,0.0,4.0,24.6,0,43,3.1485284052019167,10.026009582477755,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
1,3,0,48495,0,MA,1,0,5.0,5,0,0,11,0.0,1.1,22.9,0,49,11.84394250513347,7.0718685831622174,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
0,1,1,52984,0,MA,0,0,4.0,3,0,0,12,0.0,1.1,4.6,0,-41,12.955509924709103,7.085557837097878,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
0,1,0,63695,0,GA,0,0,5.0,5,0,0,2,0.0,1.0,16.8,2,37,12.687200547570157,7.137577002053388,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
0,1,0,62061,0,MA,0,0,3.6,5,0,0,4,0.0,12.0,10.0,0,42,12.687200547570157,7.200547570157426,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
0,1,0,66738,0,MA,0,0,4.53,5,0,0,5,0.0,12.1,5.9,0,41,11.345653661875428,7.162217659137577,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
0,4,0,52674,1,MA,0,0,2.33,2,0,6,3,0.0,10.9,39.4,0,46,4.084873374401095,8.019164955509925,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
1,5,0,71966,1,MA,0,0,5.0,3,0,0,17,0.0,13.2,12.2,0,-26,1.264887063655031,12.70362765229295,True,False,False,False,False,True,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
0,1,0,63051,0,FL,0,1,4.28,3,0,0,1,0.0,13.4,3.2,2,36,12.457221081451062,7.137577002053388,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
1,1,0,47414,0,MA,1,0,5.0,3,0,0,13,0.0,5.8,2.3,0,50,12.457221081451062,7.101984941820671,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
